ticker,signal_date,fwd_60d,baseline_mean,baseline_std,yoy,year
1102,2018-09-01,-18.995084254696938,2.3633848179076584,9.036695820057448,31.071097712463946,2018
1102,2018-10-01,-16.8119406868247,2.3633848179076584,9.036695820057448,32.67390248947184,2018
1102,2018-11-01,5.571848901474086,2.3633848179076584,9.036695820057448,31.119110356656265,2018
1102,2019-04-01,15.63634942342329,2.3633848179076584,9.036695820057448,30.07833969446252,2019
1102,2021-02-01,17.524511843394542,2.3633848179076584,9.036695820057448,42.7231422874492,2021
1102,2021-04-01,7.446819656019321,2.3633848179076584,9.036695820057448,37.99439365020718,2021
1102,2023-03-01,-0.5656193548106758,2.3633848179076584,9.036695820057448,52.20017382499862,2023
1102,2024-02-01,14.357047249172993,2.3633848179076584,9.036695820057448,34.813045773865326,2024
1103,2020-03-01,-15.617135490247257,4.072062835184974,10.255885885394038,39.06480525228682,2020
1103,2023-01-01,11.527385818323888,4.072062835184974,10.255885885394038,33.30612530463275,2023
1103,2023-03-01,6.091390977729172,4.072062835184974,10.255885885394038,57.42716056749862,2023
1103,2023-05-01,7.837664921677923,4.072062835184974,10.255885885394038,31.04486313798047,2023
1103,2023-06-01,-5.855558403374783,4.072062835184974,10.255885885394038,39.3074895579161,2023
1103,2023-07-01,-12.18171617718814,4.072062835184974,10.255885885394038,51.34705776380222,2023
1103,2023-08-01,-14.009674193783573,4.072062835184974,10.255885885394038,49.10163567733819,2023
1103,2023-09-01,2.380964696308241,4.072062835184974,10.255885885394038,31.0060261774076,2023
1104,2018-11-01,0.7915563664028458,2.8644561897839793,9.147948430453024,36.01926469319579,2018
1104,2020-03-01,1.1428552171262707,2.8644561897839793,9.147948430453024,52.99957877312129,2020
1104,2021-02-01,6.443912278557762,2.8644561897839793,9.147948430453024,42.08730824577878,2021
1104,2021-06-01,-7.101269973416569,2.8644561897839793,9.147948430453024,32.42554669378946,2021
1104,2022-07-01,1.3301176774627388,2.8644561897839793,9.147948430453024,40.74816397710806,2022
1104,2022-09-01,-0.4545496923213932,2.8644561897839793,9.147948430453024,40.417045433463805,2022
1104,2023-03-01,13.7860056552509,2.8644561897839793,9.147948430453024,69.81351446009336,2023
1104,2024-02-01,13.162394408383115,2.8644561897839793,9.147948430453024,34.97059744873885,2024
1108,2020-03-01,17.454076517462248,4.979804947842097,13.469513522173306,132.2244369737899,2020
1108,2020-04-01,43.686512755507835,4.979804947842097,13.469513522173306,33.51847534119254,2020
1108,2020-07-01,12.72922108468486,4.979804947842097,13.469513522173306,32.580386620489854,2020
1108,2021-02-01,27.39725493723435,4.979804947842097,13.469513522173306,40.810405033823116,2021
1108,2022-09-01,0.465120905260874,4.979804947842097,13.469513522173306,56.035555271084945,2022
1108,2022-11-01,10.67961950110905,4.979804947842097,13.469513522173306,44.98272647114092,2022
1108,2022-12-01,21.9178086415851,4.979804947842097,13.469513522173306,43.179113331368434,2022
1108,2023-01-01,49.302323877009144,4.979804947842097,13.469513522173306,30.985571503719854,2023
1108,2023-03-01,10.10829700029352,4.979804947842097,13.469513522173306,71.74163837918674,2023
1108,2023-06-01,3.4316601317120554,4.979804947842097,13.469513522173306,45.35782434132511,2023
1108,2023-07-01,-12.10857803466987,4.979804947842097,13.469513522173306,32.578199591156284,2023
1108,2023-08-01,-22.360253685419806,4.979804947842097,13.469513522173306,35.033716876191875,2023
1108,2023-12-01,3.642377863027191,4.979804947842097,13.469513522173306,31.253371133456497,2023
1108,2024-02-01,12.459017659006143,4.979804947842097,13.469513522173306,55.017785629753725,2024
1109,2018-02-01,2.5547335271293603,5.3467305153989875,13.061252756704707,42.75355791749234,2018
1109,2018-06-01,14.313733193571432,5.3467305153989875,13.061252756704707,39.88769823877205,2018
1109,2018-07-01,-1.3264721587902706,5.3467305153989875,13.061252756704707,37.84963281988598,2018
1109,2018-08-01,-26.07717917863863,5.3467305153989875,13.061252756704707,48.17947722008833,2018
1109,2018-10-01,-15.521166364812322,5.3467305153989875,13.061252756704707,32.58021549457426,2018
1109,2018-11-01,7.279693318132319,5.3467305153989875,13.061252756704707,93.29389082511467,2018
1109,2019-02-01,36.42857172131399,5.3467305153989875,13.061252756704707,40.68460737609239,2019
1109,2019-04-01,20.062689017649625,5.3467305153989875,13.061252756704707,34.387926520909474,2019
1109,2019-05-01,3.168755692674541,5.3467305153989875,13.061252756704707,38.158394303835784,2019
1109,2019-12-01,-6.249991128146393,5.3467305153989875,13.061252756704707,59.375240257006354,2019
1109,2020-03-01,1.7341190197661671,5.3467305153989875,13.061252756704707,33.2195252067218,2020
1109,2021-02-01,38.04348108292144,5.3467305153989875,13.061252756704707,55.066654080530284,2021
1109,2021-04-01,10.515037750225108,5.3467305153989875,13.061252756704707,80.68032501688532,2021
1109,2022-10-01,2.960534453293273,5.3467305153989875,13.061252756704707,68.45616036722078,2022
1109,2023-03-01,9.439523179134234,5.3467305153989875,13.061252756704707,126.23978771663253,2023
1109,2024-02-01,13.239429095334355,5.3467305153989875,13.061252756704707,56.559175866581654,2024
1110,2018-01-01,-4.778159487150512,0.5331701384847158,7.436982287544079,55.8116021401188,2018
1110,2018-02-01,-1.067619707202072,0.5331701384847158,7.436982287544079,47.407286328279,2018
1110,2018-08-01,0.0,0.5331701384847158,7.436982287544079,38.192412138469244,2018
1110,2020-03-01,0.6172696674721312,0.5331701384847158,7.436982287544079,39.00177264340927,2020
1110,2021-06-01,12.93374742257678,0.5331701384847158,7.436982287544079,33.25999473466472,2021
1110,2021-07-01,38.842225584768954,0.5331701384847158,7.436982287544079,101.07924429887474,2021
1110,2022-09-01,-3.7940369008659713,0.5331701384847158,7.436982287544079,61.91569969618214,2022
1110,2022-11-01,0.8426979942146584,0.5331701384847158,7.436982287544079,30.490076900716147,2022
1110,2023-03-01,4.20167660017432,0.5331701384847158,7.436982287544079,78.7793533283363,2023
1110,2023-05-01,11.220320229456604,0.5331701384847158,7.436982287544079,92.30506365715388,2023
1110,2023-06-01,3.769990036860227,0.5331701384847158,7.436982287544079,138.60919027436984,2023
1110,2023-07-01,-1.351110855932025,0.5331701384847158,7.436982287544079,57.98250718733986,2023
1110,2024-02-01,7.547184731763612,0.5331701384847158,7.436982287544079,30.94587047500237,2024
1110,2024-08-01,-9.110173337373407,0.5331701384847158,7.436982287544079,62.708142943613,2024
1110,2024-09-01,-6.208419564128853,0.5331701384847158,7.436982287544079,104.24326028201017,2024
1110,2024-10-01,-6.392687718434853,0.5331701384847158,7.436982287544079,70.7830471646867,2024
1110,2024-11-01,-9.930711944485038,0.5331701384847158,7.436982287544079,30.767057346169935,2024
1110,2025-02-01,-1.5306211762039057,0.5331701384847158,7.436982287544079,31.156702983842834,2025
1110,2025-03-01,-0.24691502204229332,0.5331701384847158,7.436982287544079,30.593943545394865,2025
1203,2022-12-01,7.558130780796946,3.4524095845387057,7.527586096608255,38.46068728416221,2022
1210,2021-02-01,17.868328283454993,1.7500702082958828,8.907848854421458,37.32628422518347,2021
1210,2021-05-01,-0.831953053333323,1.7500702082958828,8.907848854421458,46.48801220550727,2021
1210,2021-06-01,0.9494848166511582,1.7500702082958828,8.907848854421458,36.4143949771746,2021
1210,2021-07-01,-0.957798211410954,1.7500702082958828,8.907848854421458,40.79694350222929,2021
1210,2021-08-01,-4.283050397268095,1.7500702082958828,8.907848854421458,43.02653897879296,2021
1210,2021-10-01,0.751886560424242,1.7500702082958828,8.907848854421458,32.059969743866176,2021
1210,2022-09-01,-9.184729322928742,1.7500702082958828,8.907848854421458,33.66863272755947,2022
1213,2020-07-01,60.83331931302332,3.0896577031723376,23.449904220336755,34.47390604644034,2020
1213,2021-03-01,11.509907617769354,3.0896577031723376,23.449904220336755,65.05178750417642,2021
1213,2021-05-01,3.614451287155962,3.0896577031723376,23.449904220336755,41.10902926481086,2021
1213,2021-12-01,-9.495185157830399,3.0896577031723376,23.449904220336755,37.767295597484285,2021
1213,2022-02-01,-6.979540675932783,3.0896577031723376,23.449904220336755,40.80798771121352,2022
1213,2025-02-01,-17.263845956704436,3.0896577031723376,23.449904220336755,104.99221397819913,2025
1213,2025-03-01,-15.460525934013813,3.0896577031723376,23.449904220336755,65.93353557639273,2025
1213,2025-05-01,2.766795826300239,3.0896577031723376,23.449904220336755,101.61083506972273,2025
1213,2025-07-01,-5.747126352783349,3.0896577031723376,23.449904220336755,94.64474648001952,2025
1213,2025-09-01,-19.367588009064207,3.0896577031723376,23.449904220336755,31.968953932887988,2025
1213,2025-10-01,-12.809918527842168,3.0896577031723376,23.449904220336755,85.20186672454959,2025
1213,2025-11-01,-6.912442153282261,3.0896577031723376,23.449904220336755,37.931769722814494,2025
1213,2025-12-01,-11.000000346790662,3.0896577031723376,23.449904220336755,43.816211635086866,2025
1215,2022-02-01,-5.640429959477611,2.116542595042266,8.935457023142495,31.184072325346257,2022
1217,2020-04-01,8.920879770067792,1.8926825754589043,10.23953488513884,41.68580102815302,2020
1217,2021-06-01,-14.634146341463417,1.8926825754589043,10.23953488513884,51.069885938347646,2021
1218,2021-12-01,0.7434902362831286,1.2602906141700867,11.374704216415976,33.25848027908005,2021
1219,2021-02-01,29.301053691748024,0.5557964781131984,6.651411157686019,30.39689899002811,2021
1219,2022-04-01,0.0,0.5557964781131984,6.651411157686019,31.31753067488323,2022
1219,2022-07-01,2.3311574771504473,0.5557964781131984,6.651411157686019,31.33734638747052,2022
1220,2018-11-01,-10.8786684702061,2.9976420408680777,10.070442083975733,33.53537075108919,2018
1220,2021-02-01,35.04274013589337,2.9976420408680777,10.070442083975733,30.228126504260324,2021
1220,2021-12-01,9.210540455248339,2.9976420408680777,10.070442083975733,51.94223971795737,2021
1220,2024-02-01,17.753616807896535,2.9976420408680777,10.070442083975733,55.73854447439353,2024
1220,2025-03-01,-16.224194921582125,2.9976420408680777,10.070442083975733,42.635017651088035,2025
1225,2021-06-01,-5.585403526578226,3.222536376248556,27.85893821237908,37.57088339257517,2021
1225,2021-07-01,2.405534393188047,3.222536376248556,27.85893821237908,30.49078818050952,2021
1225,2021-11-01,9.292943775463414,3.222536376248556,27.85893821237908,32.3929715822997,2021
1225,2021-12-01,16.699808761601908,3.222536376248556,27.85893821237908,46.955191412252105,2021
1225,2023-03-01,-1.8998215452664113,3.222536376248556,27.85893821237908,41.88620822843521,2023
1227,2018-03-01,-9.198830789156942,-1.8592524659003473,6.8606202680233235,41.177335641973215,2018
1227,2019-09-01,5.965462249591957,-1.8592524659003473,6.8606202680233235,36.39554367704423,2019
1227,2019-12-01,-0.5925864744854459,-1.8592524659003473,6.8606202680233235,35.20786908147087,2019
1227,2020-04-01,0.46947112322413,-1.8592524659003473,6.8606202680233235,41.584892725065004,2020
1227,2020-05-01,-1.9306439735941816,-1.8592524659003473,6.8606202680233235,67.59464501014867,2020
1227,2020-10-01,-1.3071873575190462,-1.8592524659003473,6.8606202680233235,44.191438880313186,2020
1227,2021-02-01,-6.595352550421363,-1.8592524659003473,6.8606202680233235,56.439573934623354,2021
1227,2024-02-01,5.585119295211527,-1.8592524659003473,6.8606202680233235,37.1544462631983,2024
1229,2019-05-01,15.58824085726689,5.1292275804971155,10.247458277236605,53.171071277627235,2019
1229,2019-06-01,0.0,5.1292275804971155,10.247458277236605,64.74216473742533,2019
1229,2019-07-01,-1.0343959519810042,5.1292275804971155,10.247458277236605,61.70374423288742,2019
1229,2019-08-01,-2.017058692184903,5.1292275804971155,10.247458277236605,60.666792830800055,2019
1229,2019-09-01,3.6603114007181636,5.1292275804971155,10.247458277236605,185.5072864084486,2019
1229,2019-10-01,9.03701483708006,5.1292275804971155,10.247458277236605,92.34180287283007,2019
1229,2019-11-01,9.798277176907156,5.1292275804971155,10.247458277236605,67.61430918358273,2019
1229,2019-12-01,7.909617474002051,5.1292275804971155,10.247458277236605,43.61097473051932,2019
1229,2020-01-01,3.638831720887148,5.1292275804971155,10.247458277236605,103.74107949212869,2020
1229,2020-03-01,11.066676369354699,5.1292275804971155,10.247458277236605,109.34862294904768,2020
1229,2020-04-01,13.043496354455852,5.1292275804971155,10.247458277236605,86.75848011289395,2020
1229,2020-07-01,10.479411717115262,5.1292275804971155,10.247458277236605,88.45476440254731,2020
1229,2021-07-01,19.14850799667054,5.1292275804971155,10.247458277236605,30.35510014951668,2021
1229,2021-08-01,17.571702803603007,5.1292275804971155,10.247458277236605,33.207104312702285,2021
1229,2021-12-01,17.132851918060886,5.1292275804971155,10.247458277236605,61.532584852600976,2021
1229,2022-07-01,0.6090974891093559,5.1292275804971155,10.247458277236605,32.850135780898036,2022
1229,2023-11-01,7.142856089706684,5.1292275804971155,10.247458277236605,32.12350522654983,2023
1229,2024-01-01,1.9548879368713745,5.1292275804971155,10.247458277236605,49.30666016101488,2024
1229,2024-02-01,3.2012169267960244,5.1292275804971155,10.247458277236605,30.45752148011247,2024
1229,2024-05-01,4.549015869116491,5.1292275804971155,10.247458277236605,33.80149281934997,2024
1229,2025-10-01,-1.0405827428491499,5.1292275804971155,10.247458277236605,34.746319118769776,2025
1231,2019-01-01,19.13747347310504,5.26319410806726,13.205155061813505,36.2294248577945,2019
1231,2021-03-01,29.475976223039634,5.26319410806726,13.205155061813505,39.558610779373346,2021
1232,2021-04-01,16.96114002616418,1.644526015362216,4.745672151598207,32.30403278284879,2021
1232,2021-05-01,-1.1834513633584454,1.644526015362216,4.745672151598207,52.2445708548908,2021
1232,2021-11-01,-2.531638344945797,1.644526015362216,4.745672151598207,31.118067689441986,2021
1232,2021-12-01,-3.715160009974905,1.644526015362216,4.745672151598207,32.061893308943354,2021
1232,2022-07-01,0.9803942720910008,1.644526015362216,4.745672151598207,50.158858427224295,2022
1232,2022-09-01,-7.861640614866983,1.644526015362216,4.745672151598207,33.77423199087737,2022
1232,2023-01-01,5.673764938787174,1.644526015362216,4.745672151598207,41.993059832857085,2023
1232,2023-03-01,3.412964709568489,1.644526015362216,4.745672151598207,40.93248107887397,2023
1234,2020-01-01,-6.574926712736651,0.24591280087691478,4.609252784539858,97.67844082089232,2020
1234,2023-03-01,5.500705183884946,0.24591280087691478,4.609252784539858,70.92723594521114,2023
1235,2025-09-01,-1.7264334941877846,11.210289916473876,23.240423417312368,41.92218307219431,2025
1235,2025-10-01,-13.586327921449481,11.210289916473876,23.240423417312368,46.3540113331345,2025
1235,2025-11-01,-13.622603640630103,11.210289916473876,23.240423417312368,40.499616216593395,2025
1235,2025-12-01,-24.703558057206287,11.210289916473876,23.240423417312368,88.03159173754555,2025
1236,2018-03-01,0.859620085749313,1.2828984366411427,17.64530081672641,48.231614252605006,2018
1236,2018-08-01,-22.418882197376135,1.2828984366411427,17.64530081672641,38.03894979332429,2018
1236,2020-04-01,21.153855590744296,1.2828984366411427,17.64530081672641,51.84346735537628,2020
1236,2020-10-01,6.415108994291141,1.2828984366411427,17.64530081672641,38.21002591675138,2020
1236,2021-02-01,12.686575074931184,1.2828984366411427,17.64530081672641,58.05193683927783,2021
1236,2021-06-01,-6.323005960646466,1.2828984366411427,17.64530081672641,47.215423655009836,2021
1236,2022-04-01,-0.7407430848225038,1.2828984366411427,17.64530081672641,42.209847952607696,2022
1236,2022-06-01,3.339878250384065,1.2828984366411427,17.64530081672641,41.54869242380972,2022
1236,2022-07-01,-14.465835173802066,1.2828984366411427,17.64530081672641,36.69685414680648,2022
1236,2022-08-01,-31.343290888419638,1.2828984366411427,17.64530081672641,42.900408567329706,2022
1236,2022-09-01,-16.53543713784068,1.2828984366411427,17.64530081672641,105.36184576579251,2022
1236,2023-10-01,-6.796112255682473,1.2828984366411427,17.64530081672641,57.4346688969374,2023
1236,2024-02-01,0.20920487999327442,1.2828984366411427,17.64530081672641,56.07944380279457,2024
1240,2019-02-01,11.194979102427794,4.110918960218722,12.29194113752197,43.71841468318105,2019
1240,2019-06-01,26.641807263820127,4.110918960218722,12.29194113752197,35.065681371272596,2019
1240,2019-07-01,29.364782204075148,4.110918960218722,12.29194113752197,33.05153211379768,2019
1240,2019-08-01,14.909388533560897,4.110918960218722,12.29194113752197,36.08910937602765,2019
1240,2020-01-01,-13.559320051349989,4.110918960218722,12.29194113752197,34.806754838842394,2020
1240,2020-03-01,3.5714215293367157,4.110918960218722,12.29194113752197,52.4816990510619,2020
1240,2020-04-01,35.86207989591581,4.110918960218722,12.29194113752197,36.90968775136052,2020
1240,2020-05-01,17.341028425767192,4.110918960218722,12.29194113752197,35.54318073196519,2020
1240,2020-10-01,-6.689543493983397,4.110918960218722,12.29194113752197,42.64045475388121,2020
1240,2020-11-01,-14.52421624991308,4.110918960218722,12.29194113752197,36.1161476109215,2020
1240,2021-05-01,-7.350422669294265,4.110918960218722,12.29194113752197,33.2369895873959,2021
1240,2021-06-01,4.905673193781013,4.110918960218722,12.29194113752197,37.29073120553852,2021
1240,2021-07-01,2.3000759416303973,4.110918960218722,12.29194113752197,38.767054350257226,2021
1240,2021-08-01,4.987020923155883,4.110918960218722,12.29194113752197,55.25378745991374,2021
1240,2021-09-01,-2.462123570065511,4.110918960218722,12.29194113752197,34.40510297853938,2021
1240,2021-11-01,-0.5847967228714279,4.110918960218722,12.29194113752197,43.81819428392328,2021
1240,2021-12-01,-0.9803875337075052,4.110918960218722,12.29194113752197,36.95512421716229,2021
1256,2018-02-01,24.827602156814834,2.5144268659943942,16.60775420480658,46.81288358152149,2018
1256,2018-04-01,9.235664466963978,2.5144268659943942,16.60775420480658,49.49935490399453,2018
1256,2019-03-01,7.80781319709245,2.5144268659943942,16.60775420480658,48.01546228427789,2019
1256,2020-10-01,5.714290304008562,2.5144268659943942,16.60775420480658,44.011475922767154,2020
1256,2020-11-01,3.23159585070405,2.5144268659943942,16.60775420480658,30.748963034461173,2020
1256,2021-02-01,44.102564954242915,2.5144268659943942,16.60775420480658,136.38273596807352,2021
1256,2021-04-01,-2.2123837444705363,2.5144268659943942,16.60775420480658,138.53855899301158,2021
1256,2021-05-01,8.69565319423704,2.5144268659943942,16.60775420480658,79.87350878509292,2021
1256,2021-07-01,-10.876837118743598,2.5144268659943942,16.60775420480658,37.808478206340325,2021
1256,2021-08-01,-23.726298349218688,2.5144268659943942,16.60775420480658,48.568190999331804,2021
1256,2023-03-01,-3.048789212369718,2.5144268659943942,16.60775420480658,58.01341556642545,2023
1256,2023-05-01,-0.9326969214286218,2.5144268659943942,16.60775420480658,145.48444453580274,2023
1256,2023-07-01,-10.482874730967517,2.5144268659943942,16.60775420480658,35.838401284124814,2023
1256,2023-11-01,-1.0752681336945624,2.5144268659943942,16.60775420480658,55.78559829777703,2023
1256,2024-02-01,-16.122447297107357,2.5144268659943942,16.60775420480658,139.21530112300275,2024
1256,2026-01-01,4.810996563573888,2.5144268659943942,16.60775420480658,74.51649261824049,2026
1259,2022-07-01,19.703712162895947,-0.4526076636690538,5.762774145746899,35.742726579915576,2022
1259,2022-08-01,2.244047128806126,-0.4526076636690538,5.762774145746899,35.2455916040701,2022
1264,2020-10-01,11.363639378604407,1.3596215811483026,5.558632054561835,35.16455786392434,2020
1264,2021-02-01,22.064772732163984,1.3596215811483026,5.558632054561835,44.573685504106805,2021
1264,2023-03-01,2.7272728423331394,1.3596215811483026,5.558632054561835,42.7918471868626,2023
1264,2024-02-01,3.9049366375834893,1.3596215811483026,5.558632054561835,61.37262109444477,2024
1268,2018-03-01,-2.5454538795672943,0.6820231583307437,10.787113972581515,43.008259458501485,2018
1268,2018-10-01,-8.55019866490041,0.6820231583307437,10.787113972581515,34.394035903002674,2018
1268,2020-02-01,-5.38460880085736,0.6820231583307437,10.787113972581515,30.205414103633956,2020
1268,2021-03-01,-2.6615953766312095,0.6820231583307437,10.787113972581515,83.14154985309234,2021
1268,2021-04-01,-2.2058772542709715,0.6820231583307437,10.787113972581515,105.30646850531147,2021
1268,2021-05-01,0.7462691819168699,0.6820231583307437,10.787113972581515,151.795617624125,2021
1268,2022-09-01,20.09346849407305,0.6820231583307437,10.787113972581515,154.54191634355539,2022
1268,2022-10-01,15.315312821144623,0.6820231583307437,10.787113972581515,73.005798638813,2022
1268,2023-02-01,15.175095105000459,0.6820231583307437,10.787113972581515,41.09002728099425,2023
1268,2023-05-01,13.310578414968322,0.6820231583307437,10.787113972581515,79.57717408397546,2023
1268,2023-06-01,-14.454286229413416,0.6820231583307437,10.787113972581515,166.3091491455168,2023
1268,2023-07-01,-3.047939219837681,0.6820231583307437,10.787113972581515,92.20572973992893,2023
1268,2024-03-01,10.59602362867702,0.6820231583307437,10.787113972581515,74.54962799231029,2024
1268,2024-04-01,10.355995464910063,0.6820231583307437,10.787113972581515,39.521739877342775,2024
1268,2024-07-01,-8.457097683676018,0.6820231583307437,10.787113972581515,32.38300924145867,2024
1268,2025-02-01,-3.2786819927806743,0.6820231583307437,10.787113972581515,40.72821579750627,2025
1301,2021-02-01,4.661499059289853,-0.4646759151321327,9.22288612364489,38.66025162270306,2021
1301,2021-04-01,4.477613840811823,-0.4646759151321327,9.22288612364489,62.455673424989435,2021
1301,2021-05-01,-7.2558227254824414,-0.4646759151321327,9.22288612364489,65.17696929361618,2021
1301,2021-06-01,-4.4498744952300555,-0.4646759151321327,9.22288612364489,80.95096994811475,2021
1301,2021-07-01,11.18760453146399,-0.4646759151321327,9.22288612364489,55.2328748730591,2021
1301,2021-08-01,5.882360147634791,-0.4646759151321327,9.22288612364489,42.17141815093417,2021
1301,2021-09-01,3.7449327608349847,-0.4646759151321327,9.22288612364489,58.37654414450937,2021
1301,2021-10-01,-5.405411490624545,-0.4646759151321327,9.22288612364489,35.347438548716696,2021
1301,2021-11-01,-1.408452356807255,-0.4646759151321327,9.22288612364489,47.697471125494495,2021
1301,2021-12-01,1.9323606922661885,-0.4646759151321327,9.22288612364489,34.65199971250741,2021
1303,2021-02-01,14.825577776866306,5.723093364124505,18.438342202871706,31.519073824393494,2021
1303,2021-04-01,5.493121942025603,5.723093364124505,18.438342202871706,47.8708816235057,2021
1303,2021-05-01,-2.161552700218583,5.723093364124505,18.438342202871706,71.00779292499885,2021
1303,2021-06-01,0.49503714561867085,5.723093364124505,18.438342202871706,77.58685052357525,2021
1303,2021-07-01,12.975291935872079,5.723093364124505,18.438342202871706,66.38009771101171,2021
1303,2021-08-01,-3.1531542608104757,5.723093364124505,18.438342202871706,69.15796370454264,2021
1303,2021-09-01,-5.714281852151315,5.723093364124505,18.438342202871706,68.49471898365312,2021
1303,2021-10-01,-1.3761487513160975,5.723093364124505,18.438342202871706,49.86559776626764,2021
1303,2021-11-01,1.6470701822346223,5.723093364124505,18.438342202871706,51.39095832523377,2021
1303,2021-12-01,5.011934728948386,5.723093364124505,18.438342202871706,37.00726642497827,2021
1303,2025-03-01,-12.785385630030532,5.723093364124505,18.438342202871706,32.12997811357901,2025
1304,2021-02-01,42.2434375454124,3.644388144562588,19.793799552925414,49.44132303878443,2021
1304,2021-04-01,47.00192763578421,3.644388144562588,19.793799552925414,49.46506526831942,2021
1304,2021-05-01,-13.76420845972277,3.644388144562588,19.793799552925414,71.96592417495611,2021
1304,2021-06-01,-13.386245280540443,3.644388144562588,19.793799552925414,66.58370209200099,2021
1304,2021-07-01,11.681850419718852,3.644388144562588,19.793799552925414,53.171542137646746,2021
1304,2021-08-01,2.5185135066470465,3.644388144562588,19.793799552925414,46.2287175839674,2021
1304,2021-09-01,-1.8750095258457167,3.644388144562588,19.793799552925414,51.61945805737918,2021
1304,2021-10-01,-12.307695789676988,3.644388144562588,19.793799552925414,48.500627828798784,2021
1304,2021-11-01,-18.370374553507183,3.644388144562588,19.793799552925414,45.6834454549113,2021
1304,2021-12-01,-10.685800071406138,3.644388144562588,19.793799552925414,33.16015737389664,2021
1305,2018-02-01,-7.680714095098762,-0.5977917467928535,12.928896918669514,44.218748983115304,2018
1305,2020-03-01,-1.285339017482101,-0.5977917467928535,12.928896918669514,44.08056536942062,2020
1305,2021-01-01,48.349513979268146,-0.5977917467928535,12.928896918669514,36.299108978085684,2021
1305,2021-02-01,33.82663707192071,-0.5977917467928535,12.928896918669514,53.90080382642877,2021
1305,2021-04-01,6.693975831613774,-0.5977917467928535,12.928896918669514,42.502688188848396,2021
1305,2021-05-01,-10.776367104268026,-0.5977917467928535,12.928896918669514,108.08058436619837,2021
1305,2021-06-01,6.830592170282679,-0.5977917467928535,12.928896918669514,125.14585867700019,2021
1305,2021-07-01,24.129865646271774,-0.5977917467928535,12.928896918669514,77.6217995556835,2021
1305,2021-08-01,-0.044893688952130084,-0.5977917467928535,12.928896918669514,71.29809357130155,2021
1305,2021-09-01,-3.4187830661540852,-0.5977917467928535,12.928896918669514,65.44874500993056,2021
1305,2021-10-01,-20.486125746042983,-0.5977917467928535,12.928896918669514,72.97848118888304,2021
1305,2021-11-01,-9.228648364673564,-0.5977917467928535,12.928896918669514,50.46361313134155,2021
1307,2021-06-01,-3.1250055479743355,2.974592081538304,8.96402225793796,44.4893465077898,2021
1307,2021-07-01,-9.744016371071107,2.974592081538304,8.96402225793796,41.18824132361678,2021
1307,2022-05-01,-0.7187115546084311,2.974592081538304,8.96402225793796,40.931437892196065,2022
1307,2022-06-01,9.002606940673875,2.974592081538304,8.96402225793796,42.26041017520137,2022
1307,2022-08-01,3.333332952534196,2.974592081538304,8.96402225793796,48.69697481832009,2022
1307,2022-09-01,0.0,2.974592081538304,8.96402225793796,117.93438444991739,2022
1307,2022-10-01,-0.23868548702493664,2.974592081538304,8.96402225793796,85.46241751459095,2022
1307,2025-03-01,-24.804686226998417,2.974592081538304,8.96402225793796,41.569403172102696,2025
1308,2019-01-01,12.692307088866706,4.41690077868123,12.542964499291337,31.202557437832425,2019
